# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
78 1.021160e-04 1.205650e-04 3.085388e-08 2.111800e+00 -9.809700e-03 4.504000e-04 3.439900e-12 3.187900e-14 4.000000e-01
79 1.020970e-04 1.193930e-04 3.093138e-08 2.085000e+00 -1.010200e-02 4.538200e-04 3.359800e-12 3.066500e-14 4.000000e-01
80 1.020650e-04 1.182460e-04 3.100994e-08 2.059100e+00 -1.038700e-02 4.570700e-04 3.282600e-12 2.951200e-14 4.000000e-01
81 1.020320e-04 1.171210e-04 3.108958e-08 2.034100e+00 -1.066500e-02 4.601500e-04 3.208300e-12 2.841700e-14 4.000000e-01
82 1.020000e-04 1.160180e-04 3.117030e-08 2.009900e+00 -1.093400e-02 4.630500e-04 3.136600e-12 2.737500e-14 4.000000e-01
83 1.019670e-04 1.149370e-04 3.125209e-08 1.986400e+00 -1.119500e-02 4.657800e-04 3.067500e-12 2.638200e-14 4.000000e-01
84 1.019350e-04 1.138760e-04 3.133497e-08 1.963800e+00 -1.144900e-02 4.683200e-04 3.000800e-12 2.543400e-14 4.000000e-01
85 1.019030e-04 1.128350e-04 3.141893e-08 1.941800e+00 -1.169400e-02 4.706900e-04 2.936500e-12 2.452800e-14 4.000000e-01
86 1.018700e-04 1.118140e-04 3.150398e-08 1.920500e+00 -1.193000e-02 4.728700e-04 2.874300e-12 2.366300e-14 4.000000e-01
87 1.018380e-04 1.108110e-04 3.159012e-08 1.899900e+00 -1.215900e-02 4.748800e-04 2.814300e-12 2.283800e-14 4.000000e-01
88 1.018060e-04 1.098260e-04 3.167736e-08 1.879900e+00 -1.238000e-02 4.767100e-04 2.756300e-12 2.205100e-14 4.000000e-01
89 1.017740e-04 1.088590e-04 3.176570e-08 1.860500e+00 -1.259400e-02 4.783600e-04 2.700300e-12 2.130000e-14 4.000000e-01
90 1.017410e-04 1.079080e-04 3.185513e-08 1.841700e+00 -1.279900e-02 4.798300e-04 2.646000e-12 2.058300e-14 4.000000e-01
91 1.017090e-04 1.069740e-04 3.194568e-08 1.823400e+00 -1.299700e-02 4.811200e-04 2.593600e-12 1.989700e-14 4.000000e-01
92 1.016770e-04 1.060560e-04 3.203733e-08 1.805700e+00 -1.318700e-02 4.822300e-04 2.542800e-12 1.924000e-14 4.000000e-01
93 1.016440e-04 1.051530e-04 3.213009e-08 1.788400e+00 -1.336900e-02 4.831700e-04 2.493700e-12 1.861000e-14 4.000000e-01
94 1.016120e-04 1.042660e-04 3.222397e-08 1.771700e+00 -1.354400e-02 4.839300e-04 2.446100e-12 1.800700e-14 4.000000e-01
95 1.015800e-04 1.033930e-04 3.231897e-08 1.755300e+00 -1.371100e-02 4.845100e-04 2.400000e-12 1.742800e-14 4.000000e-01
96 1.015480e-04 1.025340e-04 3.241508e-08 1.739500e+00 -1.387100e-02 4.849200e-04 2.355300e-12 1.687400e-14 4.000000e-01
97 1.015160e-04 1.016880e-04 3.251233e-08 1.724000e+00 -1.402400e-02 4.851500e-04 2.311900e-12 1.634300e-14 4.000000e-01
98 1.014830e-04 1.008570e-04 3.261070e-08 1.709000e+00 -1.416800e-02 4.852100e-04 2.269900e-12 1.583500e-14 4.000000e-01
